이름,날짜,종가
나스닥,2025-08-05,20916.55
나스닥,2025-08-06,21169.424
나스닥,2025-08-07,21242.697
나스닥,2025-08-08,21450.022
나스닥,2025-08-11,21385.404
나스닥,2025-08-12,21681.904
나스닥,2025-08-13,21713.14
나스닥,2025-08-14,21710.67
나스닥,2025-08-15,21622.977
나스닥,2025-08-18,21629.774
나스닥,2025-08-19,21314.952
나스닥,2025-08-20,21172.857
나스닥,2025-08-21,21100.312
나스닥,2025-08-22,21496.535
나스닥,2025-08-25,21449.292
나스닥,2025-08-26,21544.27
나스닥,2025-08-27,21590.14
나스닥,2025-08-28,21705.158
나스닥,2025-08-29,21455.552
나스닥,2025-09-02,21279.63
나스닥,2025-09-03,21497.727
나스닥,2025-09-04,21707.694
나스닥,2025-09-05,21700.388
나스닥,2025-09-08,21798.699
나스닥,2025-09-09,21879.489
나스닥,2025-09-10,21886.06
나스닥,2025-09-11,22043.075
나스닥,2025-09-12,22141.103
나스닥,2025-09-15,22348.749
나스닥,2025-09-16,22333.959
나스닥,2025-09-17,22261.326
나스닥,2025-09-18,22470.725
나스닥,2025-09-19,22631.476
나스닥,2025-09-22,22788.976
나스닥,2025-09-23,22573.473
나스닥,2025-09-24,22497.855
나스닥,2025-09-25,22384.698
나스닥,2025-09-26,22484.068
나스닥,2025-09-29,22591.154
나스닥,2025-09-30,22660.009
나스닥,2025-10-01,22755.157
나스닥,2025-10-02,22844.051
나스닥,2025-10-03,22780.506
나스닥,2025-10-06,22941.667
나스닥,2025-10-07,22788.363
나스닥,2025-10-08,23043.378
나스닥,2025-10-09,23024.626
나스닥,2025-10-10,22204.43
나스닥,2025-10-13,22694.608
나스닥,2025-10-14,22521.701
나스닥,2025-10-15,22670.08
나스닥,2025-10-16,22562.537
나스닥,2025-10-17,22679.975
나스닥,2025-10-20,22990.543
나스닥,2025-10-21,22953.666
나스닥,2025-10-22,22740.396
나스닥,2025-10-23,22941.798
나스닥,2025-10-24,23204.867
나스닥,2025-10-27,23637.456
나스닥,2025-10-28,23827.493
나스닥,2025-10-29,23958.473
나스닥,2025-10-30,23581.144
나스닥,2025-10-31,23724.957
나스닥,2025-11-03,23834.723
나스닥,2025-11-04,23348.637
나스닥,2025-11-05,23499.797
나스닥,2025-11-06,23053.993
나스닥,2025-11-07,23004.538
나스닥,2025-11-10,23527.174
나스닥,2025-11-11,23468.301
나스닥,2025-11-12,23406.457
나스닥,2025-11-13,22870.355
나스닥,2025-11-14,22900.589
나스닥,2025-11-17,22708.075
나스닥,2025-11-18,22432.846
나스닥,2025-11-19,22564.229
나스닥,2025-11-20,22078.048
나스닥,2025-11-21,22273.083
나스닥,2025-11-24,22872.005
나스닥,2025-11-25,23025.591
나스닥,2025-11-26,23214.69
나스닥,2025-11-28,23365.686
나스닥,2025-12-01,23275.922
나스닥,2025-12-02,23413.674
나스닥,2025-12-03,23454.092
나스닥,2025-12-04,23505.136
나스닥,2025-12-05,23578.128
나스닥,2025-12-08,23545.904
나스닥,2025-12-09,23576.486
나스닥,2025-12-10,23654.155
나스닥,2025-12-11,23593.855
나스닥,2025-12-12,23195.169
나스닥,2025-12-15,23057.413
나스닥,2025-12-16,23111.462
나스닥,2025-12-17,22693.323
나스닥,2025-12-18,23006.361
나스닥,2025-12-19,23307.62
나스닥,2025-12-22,23428.829
나스닥,2025-12-23,23561.844
나스닥,2025-12-24,23613.307
나스닥,2025-12-26,23593.097
나스닥,2025-12-29,23474.349
나스닥,2025-12-30,23419.08
나스닥,2025-12-31,23241.991
나스닥,2026-01-02,23235.629
나스닥,2026-01-05,23395.822
나스닥,2026-01-06,23547.173
나스닥,2026-01-07,23584.275
나스닥,2026-01-08,23480.016
나스닥,2026-01-09,23671.346
나스닥,2026-01-12,23733.904
나스닥,2026-01-13,23709.873
나스닥,2026-01-14,23471.749
나스닥,2026-01-15,23530.022
나스닥,2026-01-16,23515.388
나스닥,2026-01-20,22954.322
나스닥,2026-01-21,23224.825
나스닥,2026-01-22,23436.02
나스닥,2026-01-23,23501.244
나스닥,2026-01-26,23601.356
나스닥,2026-01-27,23817.098
나스닥,2026-01-28,23857.447
나스닥,2026-01-29,23685.12
나스닥,2026-01-30,23461.816
나스닥,2026-02-02,23592.107
나스닥,2026-02-03,23255.185
나스닥,2026-02-04,22904.579
나스닥,2026-02-05,22540.586
나스닥,2026-02-06,23031.213
나스닥,2026-02-09,23238.67
나스닥,2026-02-10,23102.474
나스닥,2026-02-11,23066.467
나스닥,2026-02-12,22597.148
나스닥,2026-02-13,22546.671
나스닥,2026-02-17,22578.384
나스닥,2026-02-18,22753.635
나스닥,2026-02-19,22682.729
나스닥,2026-02-20,22886.069
나스닥,2026-02-23,22627.273
나스닥,2026-02-24,22863.682
나스닥,2026-02-25,23152.077
나스닥,2026-02-26,22878.383
나스닥,2026-02-27,22668.212
나스닥,2026-03-02,22748.857
나스닥,2026-03-03,22516.691
나스닥,2026-03-04,22807.484
나스닥,2026-03-05,22748.986
나스닥,2026-03-06,22387.679
나스닥,2026-03-09,22695.946
나스닥,2026-03-10,22697.104
나스닥,2026-03-11,22716.135
나스닥,2026-03-12,22311.979
나스닥,2026-03-13,22105.359
나스닥,2026-03-16,22374.178
나스닥,2026-03-17,22479.528
나스닥,2026-03-18,22152.421
나스닥,2026-03-19,22090.691
나스닥,2026-03-20,21647.611
나스닥,2026-03-23,21946.76
나스닥,2026-03-24,21761.894
나스닥,2026-03-25,21929.825
나스닥,2026-03-26,21408.081
나스닥,2026-03-27,20948.357
나스닥,2026-03-30,20794.641
나스닥,2026-03-31,21590.629
나스닥,2026-04-01,21840.947
나스닥,2026-04-02,21879.182
나스닥,2026-04-06,21996.337
나스닥,2026-04-07,22017.849
나스닥,2026-04-08,22634.995
나스닥,2026-04-09,22822.417
나스닥,2026-04-10,22902.894
나스닥,2026-04-13,23183.736
나스닥,2026-04-14,23639.083
나스닥,2026-04-15,24016.017
나스닥,2026-04-16,24102.704
나스닥,2026-04-17,24468.48
나스닥,2026-04-20,24404.393
나스닥,2026-04-21,24259.964
나스닥,2026-04-22,24657.567
나스닥,2026-04-23,24438.504
나스닥,2026-04-24,24836.599
나스닥,2026-04-27,24887.1
나스닥,2026-04-28,24663.799
나스닥,2026-04-29,24673.241
나스닥,2026-04-30,24892.313
나스닥,2026-05-01,25114.443
나스닥,2026-05-04,25067.801
나스닥,2026-05-05,25326.126
나스닥,2026-05-06,25838.943
나스닥,2026-05-07,25806.196
나스닥,2026-05-08,26247.076
나스닥,2026-05-11,26274.125
나스닥,2026-05-12,26088.203
나스닥,2026-05-13,26402.344
나스닥,2026-05-14,26635.222
나스닥,2026-05-15,26225.145
나스닥,2026-05-18,26090.734
나스닥,2026-05-19,25870.71
나스닥,2026-05-20,26270.359
나스닥,2026-05-21,26293.098
나스닥,2026-05-22,26343.97
나스닥,2026-05-26,26656.181
나스닥,2026-05-27,26674.735
나스닥,2026-05-28,26917.471
나스닥,2026-05-29,26972.62
나스닥,2026-06-01,27086.808
나스닥,2026-06-02,27093.901
나스닥,2026-06-03,26853.976
나스닥,2026-06-04,26830.958
나스닥,2026-06-05,25709.432
나스닥,2026-06-08,25929.663
나스닥,2026-06-09,25678.822
나스닥,2026-06-10,25169.501
나스닥,2026-06-11,25809.66
나스닥,2026-06-12,25888.844
나스닥,2026-06-15,26683.941
나스닥,2026-06-16,26376.344
나스닥,2026-06-17,26021.656
나스닥,2026-06-18,26517.931
나스닥,2026-06-22,26166.602
나스닥,2026-06-23,25587.039
나스닥,2026-06-24,25476.636
나스닥,2026-06-25,25358.603
나스닥,2026-06-26,25297.618
나스닥,2026-06-29,25820.144
나스닥,2026-06-30,26213.72
나스닥,2026-07-01,26040.031
나스닥,2026-07-02,25832.672
나스닥,2026-07-06,26121.16
나스닥,2026-07-07,25818.69
나스닥,2026-07-08,25870.652
나스닥,2026-07-09,26206.89
나스닥,2026-07-10,26281.607
나스닥,2026-07-13,25873.176
나스닥,2026-07-14,26107.008
나스닥,2026-07-15,26269.227
나스닥,2026-07-16,25881.946
나스닥,2026-07-17,25520.244
나스닥,2026-07-20,25508.072
나스닥,2026-07-21,25837.207
나스닥,2026-07-22,25690.903
나스닥,2026-07-23,25137.692
나스닥,2026-07-24,24975.824
나스닥,2026-07-27,24932.081
나스닥,2026-07-28,24876.912
나스닥,2026-07-29,24442.942
나스닥,2026-07-30,25122.177
나스닥,2026-07-31,25373.853
나스닥,2026-08-03,25913.896
나스닥,2026-08-04,26584.993
나스닥,2026-08-05,26363.439
나스닥,2026-08-06,26348.352
나스닥,2026-08-07,26690.615
나스닥,2026-08-10,26605.357
나스닥,2026-08-11,26445.446
나스닥,2026-08-12,26588.488
나스닥,2026-08-13,26803.025
나스닥,2026-08-14,26729.164
나스닥,2026-08-17,26644.911
나스닥,2026-08-18,26289.711
나스닥,2026-08-19,26331.09
나스닥,2026-08-20,26067.166
나스닥,2026-08-21,26180.455
나스닥,2026-08-24,25980.19
나스닥,2026-08-25,26151.3
나스닥,2026-08-26,26130.197
나스닥,2026-08-27,26541.352
나스닥,2026-08-28,26402.423
나스닥,2026-08-31,26370.889
나스닥,2026-09-01,26099.774
나스닥,2026-09-02,26217.828
다우,2021-08-30,35399.84
다우,2021-08-31,35360.73
다우,2021-09-01,35312.53
다우,2021-09-02,35443.82
다우,2021-09-03,35369.09
다우,2021-09-07,35100.0
다우,2021-09-08,35031.07
다우,2021-09-09,34879.38
다우,2021-09-10,34607.72
다우,2021-09-13,34869.63
다우,2021-09-14,34577.57
다우,2021-09-15,34814.39
다우,2021-09-16,34751.32
다우,2021-09-17,34584.88
다우,2021-09-20,33970.47
다우,2021-09-21,33919.84
다우,2021-09-22,34258.32
다우,2021-09-23,34764.82
다우,2021-09-24,34798.0
다우,2021-09-27,34869.37
다우,2021-09-28,34299.99
다우,2021-09-29,34390.72
다우,2021-09-30,33843.92
다우,2021-10-01,34326.46
다우,2021-10-04,34002.92
다우,2021-10-05,34314.67
다우,2021-10-06,34416.99
다우,2021-10-07,34754.94
다우,2021-10-08,34746.25
다우,2021-10-11,34496.06
다우,2021-10-12,34378.34
다우,2021-10-13,34377.81
다우,2021-10-14,34912.56
다우,2021-10-15,35294.76
다우,2021-10-18,35258.61
다우,2021-10-19,35457.31
다우,2021-10-20,35609.34
다우,2021-10-21,35603.08
다우,2021-10-22,35677.02
다우,2021-10-25,35741.15
다우,2021-10-26,35756.88
다우,2021-10-27,35490.69
다우,2021-10-28,35730.48
다우,2021-10-29,35819.56
다우,2021-11-01,35913.84
다우,2021-11-02,36052.63
다우,2021-11-03,36157.58
다우,2021-11-04,36124.23
다우,2021-11-05,36327.95
다우,2021-11-08,36432.22
다우,2021-11-09,36319.98
다우,2021-11-10,36079.94
다우,2021-11-11,35921.23
다우,2021-11-12,36100.31
다우,2021-11-15,36087.45
다우,2021-11-16,36142.22
다우,2021-11-17,35931.05
다우,2021-11-18,35870.95
다우,2021-11-19,35601.98
다우,2021-11-22,35619.25
다우,2021-11-23,35813.8
다우,2021-11-24,35804.38
다우,2021-11-26,34899.34
다우,2021-11-29,35135.94
다우,2021-11-30,34483.72
다우,2021-12-01,34022.04
다우,2021-12-02,34639.79
다우,2021-12-03,34580.08
다우,2021-12-06,35227.03
다우,2021-12-07,35719.43
다우,2021-12-08,35754.75
다우,2021-12-09,35754.69
다우,2021-12-10,35970.99
다우,2021-12-13,35650.95
다우,2021-12-14,35544.18
다우,2021-12-15,35927.43
다우,2021-12-16,35897.64
다우,2021-12-17,35365.44
다우,2021-12-20,34932.16
다우,2021-12-21,35492.7
다우,2021-12-22,35753.89
다우,2021-12-23,35950.56
다우,2021-12-27,36302.38
다우,2021-12-28,36398.21
다우,2021-12-29,36488.63
다우,2021-12-30,36398.08
다우,2021-12-31,36338.3
다우,2022-01-03,36585.06
다우,2022-01-04,36799.65
다우,2022-01-05,36407.11
다우,2022-01-06,36236.47
다우,2022-01-07,36231.66
다우,2022-01-10,36068.87
다우,2022-01-11,36252.02
다우,2022-01-12,36290.32
다우,2022-01-13,36113.62
다우,2022-01-14,35911.81
다우,2022-01-18,35368.47
다우,2022-01-19,35028.65
다우,2022-01-20,34715.39
다우,2022-01-21,34265.37
다우,2022-01-24,34364.5
다우,2022-01-25,34297.73
다우,2022-01-26,34168.09
다우,2022-01-27,34160.78
다우,2022-01-28,34725.47
다우,2022-01-31,35131.86
다우,2022-02-01,35405.24
다우,2022-02-02,35629.33
다우,2022-02-03,35111.16
다우,2022-02-04,35089.74
다우,2022-02-07,35091.13
다우,2022-02-08,35462.78
다우,2022-02-09,35768.06
다우,2022-02-10,35241.59
다우,2022-02-11,34738.06
다우,2022-02-14,34566.17
다우,2022-02-15,34988.84
다우,2022-02-16,34934.27
다우,2022-02-17,34312.03
다우,2022-02-18,34079.18
다우,2022-02-22,33596.61
다우,2022-02-23,33131.76
다우,2022-02-24,33223.83
다우,2022-02-25,34058.75
다우,2022-02-28,33892.6
다우,2022-03-01,33294.95
다우,2022-03-02,33891.35
다우,2022-03-03,33794.66
다우,2022-03-04,33614.8
다우,2022-03-07,32817.38
다우,2022-03-08,32632.64
다우,2022-03-09,33286.25
다우,2022-03-10,33174.07
다우,2022-03-11,32944.19
다우,2022-03-14,32945.24
다우,2022-03-15,33544.34
다우,2022-03-16,34063.1
다우,2022-03-17,34480.76
다우,2022-03-18,34754.93
다우,2022-03-21,34552.99
다우,2022-03-22,34807.46
다우,2022-03-23,34358.5
다우,2022-03-24,34707.94
다우,2022-03-25,34861.24
다우,2022-03-28,34955.89
다우,2022-03-29,35294.19
다우,2022-03-30,35228.81
다우,2022-03-31,34678.35
다우,2022-04-01,34818.27
다우,2022-04-04,34921.88
다우,2022-04-05,34641.18
다우,2022-04-06,34496.51
다우,2022-04-07,34583.57
다우,2022-04-08,34721.12
다우,2022-04-11,34308.08
다우,2022-04-12,34220.36
다우,2022-04-13,34564.59
다우,2022-04-14,34451.23
다우,2022-04-18,34411.69
다우,2022-04-19,34911.2
다우,2022-04-20,35160.79
다우,2022-04-21,34792.76
다우,2022-04-22,33811.4
다우,2022-04-25,34049.46
다우,2022-04-26,33240.18
다우,2022-04-27,33301.93
다우,2022-04-28,33916.39
다우,2022-04-29,32977.21
다우,2022-05-02,33061.5
다우,2022-05-03,33128.79
다우,2022-05-04,34061.06
다우,2022-05-05,32997.97
다우,2022-05-06,32899.37
다우,2022-05-09,32245.7
다우,2022-05-10,32160.74
다우,2022-05-11,31834.11
다우,2022-05-12,31730.3
다우,2022-05-13,32196.66
다우,2022-05-16,32223.42
다우,2022-05-17,32654.59
다우,2022-05-18,31490.07
다우,2022-05-19,31253.13
다우,2022-05-20,31261.9
다우,2022-05-23,31880.24
다우,2022-05-24,31928.62
다우,2022-05-25,32120.28
다우,2022-05-26,32637.19
다우,2022-05-27,33212.96
다우,2022-05-31,32990.12
다우,2022-06-01,32813.23
다우,2022-06-02,33248.28
다우,2022-06-03,32899.7
다우,2022-06-06,32915.78
다우,2022-06-07,33180.14
다우,2022-06-08,32910.9
다우,2022-06-09,32272.79
다우,2022-06-10,31392.79
다우,2022-06-13,30516.74
다우,2022-06-14,30364.83
다우,2022-06-15,30668.53
다우,2022-06-16,29927.07
다우,2022-06-17,29888.78
다우,2022-06-21,30530.25
다우,2022-06-22,30483.13
다우,2022-06-23,30677.36
다우,2022-06-24,31500.68
다우,2022-06-27,31438.26
다우,2022-06-28,30946.99
다우,2022-06-29,31029.31
다우,2022-06-30,30775.43
다우,2022-07-01,31097.26
다우,2022-07-05,30967.82
다우,2022-07-06,31037.68
다우,2022-07-07,31384.55
다우,2022-07-08,31338.15
다우,2022-07-11,31173.84
다우,2022-07-12,30981.33
다우,2022-07-13,30772.79
다우,2022-07-14,30630.17
다우,2022-07-15,31288.26
다우,2022-07-18,31072.61
다우,2022-07-19,31827.05
다우,2022-07-20,31874.84
다우,2022-07-21,32036.9
다우,2022-07-22,31899.29
다우,2022-07-25,31990.04
다우,2022-07-26,31761.54
다우,2022-07-27,32197.59
다우,2022-07-28,32529.63
다우,2022-07-29,32845.13
다우,2022-08-01,32798.4
다우,2022-08-02,32396.17
다우,2022-08-03,32812.5
다우,2022-08-04,32726.82
다우,2022-08-05,32803.47
다우,2022-08-08,32832.54
다우,2022-08-09,32774.41
다우,2022-08-10,33309.51
다우,2022-08-11,33336.67
다우,2022-08-12,33761.05
다우,2022-08-15,33912.44
다우,2022-08-16,34152.01
다우,2022-08-17,33980.32
다우,2022-08-18,33999.04
다우,2022-08-19,33706.74
다우,2022-08-22,33063.61
다우,2022-08-23,32909.59
다우,2022-08-24,32969.23
다우,2022-08-25,33291.78
다우,2022-08-26,32283.4
다우,2022-08-29,32098.99
다우,2022-08-30,31790.87
다우,2022-08-31,31510.43
다우,2022-09-01,31656.42
다우,2022-09-02,31318.44
다우,2022-09-06,31145.3
다우,2022-09-07,31581.28
다우,2022-09-08,31774.52
다우,2022-09-09,32151.71
다우,2022-09-12,32381.34
다우,2022-09-13,31104.97
다우,2022-09-14,31135.09
다우,2022-09-15,30961.82
다우,2022-09-16,30822.42
다우,2022-09-19,31019.68
다우,2022-09-20,30706.23
다우,2022-09-21,30183.78
다우,2022-09-22,30076.68
다우,2022-09-23,29590.41
다우,2022-09-26,29260.81
다우,2022-09-27,29134.99
다우,2022-09-28,29683.74
다우,2022-09-29,29225.61
다우,2022-09-30,28725.51
다우,2022-10-03,29490.89
다우,2022-10-04,30316.32
다우,2022-10-05,30273.87
다우,2022-10-06,29926.94
다우,2022-10-07,29296.79
다우,2022-10-10,29202.88
다우,2022-10-11,29239.19
다우,2022-10-12,29210.85
다우,2022-10-13,30038.72
다우,2022-10-14,29634.83
다우,2022-10-17,30185.82
다우,2022-10-18,30523.8
다우,2022-10-19,30423.81
다우,2022-10-20,30333.59
다우,2022-10-21,31082.56
다우,2022-10-24,31499.62
다우,2022-10-25,31836.74
다우,2022-10-26,31839.11
다우,2022-10-27,32033.28
다우,2022-10-28,32861.8
다우,2022-10-31,32732.95
다우,2022-11-01,32653.2
다우,2022-11-02,32147.76
다우,2022-11-03,32001.25
다우,2022-11-04,32403.22
다우,2022-11-07,32827.0
다우,2022-11-08,33160.83
다우,2022-11-09,32513.94
다우,2022-11-10,33715.37
다우,2022-11-11,33747.86
다우,2022-11-14,33536.7
다우,2022-11-15,33592.92
다우,2022-11-16,33553.83
다우,2022-11-17,33546.32
다우,2022-11-18,33745.69
다우,2022-11-21,33700.28
다우,2022-11-22,34098.1
다우,2022-11-23,34194.06
다우,2022-11-25,34347.03
다우,2022-11-28,33849.46
다우,2022-11-29,33852.53
다우,2022-11-30,34589.77
다우,2022-12-01,34395.01
다우,2022-12-02,34429.88
다우,2022-12-05,33947.1
다우,2022-12-06,33596.34
다우,2022-12-07,33597.92
다우,2022-12-08,33781.48
다우,2022-12-09,33476.46
다우,2022-12-12,34005.04
다우,2022-12-13,34108.64
다우,2022-12-14,33966.35
다우,2022-12-15,33202.22
다우,2022-12-16,32920.46
다우,2022-12-19,32757.54
다우,2022-12-20,32849.74
다우,2022-12-21,33376.48
다우,2022-12-22,33027.49
다우,2022-12-23,33203.93
다우,2022-12-27,33241.56
다우,2022-12-28,32875.71
다우,2022-12-29,33220.8
다우,2022-12-30,33147.25
다우,2023-01-03,33136.37
다우,2023-01-04,33269.77
다우,2023-01-05,32930.08
다우,2023-01-06,33630.61
다우,2023-01-09,33517.65
다우,2023-01-10,33704.1
다우,2023-01-11,33973.01
다우,2023-01-12,34189.97
다우,2023-01-13,34302.61
다우,2023-01-17,33910.85
다우,2023-01-18,33296.96
다우,2023-01-19,33044.56
다우,2023-01-20,33375.49
다우,2023-01-23,33629.56
다우,2023-01-24,33733.96
다우,2023-01-25,33743.84
다우,2023-01-26,33949.41
다우,2023-01-27,33978.08
다우,2023-01-30,33717.09
다우,2023-01-31,34086.04
다우,2023-02-01,34092.96
다우,2023-02-02,34053.94
다우,2023-02-03,33926.01
다우,2023-02-06,33891.02
다우,2023-02-07,34156.69
